CollectionID,BranchID,Date,TargetAmount,CollectedAmount
COL03867,B001,2024-04-01 0:00:00,1376159,1186934
COL03868,B006,2024-03-02 0:00:00,920992,919593
COL03869,B002,2025-06-15 0:00:00,4188419,3203864
COL03870,B004,2024-07-01 0:00:00,1261372,1206146
COL03871,B002,2023-08-26 0:00:00,634097,553089
COL03872,B007,2023-04-18 0:00:00,3352603,3648225
COL03873,B005,2025-02-23 0:00:00,2879701,2757085
COL03874,B007,2024-04-20 0:00:00,2091880,1845820
COL03875,B007,2023-12-04 0:00:00,3439490,3344392
COL03876,B002,2024-08-01 0:00:00,4373529,3736067
COL03877,B008,2023-11-25 0:00:00,1816690,1710350
COL03878,B001,2024-11-01 0:00:00,3662042,4007102
COL03879,B002,2024-03-21 0:00:00,3024285,2487475
COL03880,B007,2023-01-08 0:00:00,3294206,2484104
COL03881,B006,2024-09-07 0:00:00,3579601,2919142
COL03882,B007,2024-06-26 0:00:00,1648692,1446282
COL03883,B004,2024-05-07 0:00:00,1107708,1193874
COL03884,B007,2025-08-11 0:00:00,2152882,2244292
COL03885,B006,2024-12-04 0:00:00,4357700,3709861
COL03886,B004,2025-07-08 0:00:00,3888335,3786619
COL03887,B003,2024-09-24 0:00:00,1660966,1701047
COL03888,B002,2025-10-21 0:00:00,3185496,3150277
COL03889,B004,2025-04-13 0:00:00,1423611,1473353
COL03890,B005,2024-10-11 0:00:00,3701457,3838697
COL03891,B003,2023-02-15 0:00:00,4113268,4705439
COL03892,B006,2025-05-30 0:00:00,1124167,1148187
COL03893,B006,2024-07-26 0:00:00,849802,793903
COL03894,B005,2023-07-09 0:00:00,3370894,2872622
COL03895,B008,2024-09-01 0:00:00,1901528,1809740
COL03896,B004,2024-01-15 0:00:00,1325360,1414648
COL03897,B002,2023-09-30 0:00:00,1019340,1119937
COL03898,B007,2023-12-23 0:00:00,1475924,1457148
COL03899,B003,2025-01-15 0:00:00,4111889,3450517
COL03900,B005,2024-11-26 0:00:00,3369775,3067961
COL03901,B006,2023-04-19 0:00:00,3193449,3373637
COL03902,B004,2024-03-12 0:00:00,4071512,3621587
COL03903,B002,2023-05-18 0:00:00,3809984,3981284
COL03904,B002,2023-08-05 0:00:00,2441097,2187964
COL03905,B003,2024-02-19 0:00:00,4357477,3794755
COL03906,B005,2023-03-08 0:00:00,3734425,3451172
COL03907,B004,2024-06-30 0:00:00,4160401,3203412
COL03908,B004,2023-10-03 0:00:00,730725,579462
COL03909,B004,2025-03-08 0:00:00,3968693,3136468
COL03910,B003,2025-04-02 0:00:00,1492834,1567711
COL03911,B006,2024-06-22 0:00:00,1935287,1887635
COL03912,B007,2023-10-05 0:00:00,4548781,5201941
COL03913,B005,2025-11-04 0:00:00,1255830,1294234
COL03914,B004,2024-09-21 0:00:00,1989228,1946310
COL03915,B007,2023-12-12 0:00:00,2726619,2892611
COL03916,B003,2025-07-05 0:00:00,3550658,2834519
COL03917,B008,2024-04-25 0:00:00,4565497,4622423
COL03918,B006,2023-12-30 0:00:00,2158786,1674722
COL03919,B006,2023-10-28 0:00:00,3281540,2629629
COL03920,B005,2023-06-01 0:00:00,1336997,1235453
COL03921,B005,2023-06-23 0:00:00,4716602,4337573
COL03922,B001,2025-05-03 0:00:00,748495,756296
COL03923,B004,2023-09-07 0:00:00,651914,601683
COL03924,B001,2025-04-05 0:00:00,4458385,3737552
COL03925,B008,2023-11-14 0:00:00,4899457,5361333
COL03926,B003,2024-01-21 0:00:00,4713578,4074213
COL03927,B001,2023-09-03 0:00:00,3344845,3672947
COL03928,B001,2023-10-17 0:00:00,4189493,3773568
COL03929,B002,2025-05-20 0:00:00,4153161,4469806
COL03930,B007,2025-11-24 0:00:00,1402991,1096053
COL03931,B005,2023-11-17 0:00:00,1768527,1715292
COL03932,B006,2023-08-04 0:00:00,1364825,1162291
COL03933,B004,2024-03-18 0:00:00,1971261,1779731
COL03934,B006,2024-04-18 0:00:00,2118616,2402643
COL03935,B002,2023-02-10 0:00:00,3479738,3301857
COL03936,B008,2024-02-20 0:00:00,2092176,1837617
COL03937,B001,2025-10-07 0:00:00,2143062,2296186
COL03938,B004,2023-06-14 0:00:00,2282422,1820832
COL03939,B006,2024-09-06 0:00:00,4237818,4811850
COL03940,B007,2024-05-07 0:00:00,3206867,3614570
COL03941,B003,2025-09-04 0:00:00,1346765,1047435
COL03942,B005,2025-09-28 0:00:00,1400391,1109445
COL03943,B002,2024-08-18 0:00:00,515906,587182
COL03944,B008,2024-04-08 0:00:00,2205780,1985755
COL03945,B001,2024-06-26 0:00:00,945738,1015901
COL03946,B004,2023-08-26 0:00:00,4682708,4552765
COL03947,B007,2025-03-21 0:00:00,2573545,2356281
COL03948,B001,2024-05-18 0:00:00,2603180,2492756
COL03949,B005,2023-02-26 0:00:00,3957190,3657709
COL03950,B005,2024-10-16 0:00:00,552334,600778
COL03951,B008,2025-04-01 0:00:00,4545186,3717069
COL03952,B001,2023-09-09 0:00:00,1357862,1129838
COL03953,B008,2023-04-27 0:00:00,3248706,3417117
COL03954,B003,2025-05-21 0:00:00,4173378,4351007
COL03955,B007,2023-10-07 0:00:00,3622706,3531237
COL03956,B008,2023-03-28 0:00:00,840374,854158
COL03957,B003,2024-11-07 0:00:00,3940261,4122425
COL03958,B006,2025-02-23 0:00:00,724150,573098
COL03959,B003,2025-01-19 0:00:00,1853387,1820147
COL03960,B008,2023-11-25 0:00:00,1672183,1491428
COL03961,B007,2025-02-18 0:00:00,2271997,2450157
COL03962,B003,2025-11-29 0:00:00,3315206,3565153
COL03963,B002,2023-10-31 0:00:00,1767235,1417095
COL03964,B003,2025-06-27 0:00:00,3555201,2690115
COL03965,B001,2024-06-10 0:00:00,2114761,2377726
COL03966,B007,2023-06-11 0:00:00,4833166,4592082
COL03967,B004,2025-09-30 0:00:00,739056,741740
COL03968,B008,2024-09-08 0:00:00,1342958,1057747
COL03969,B001,2024-09-22 0:00:00,613869,489323
COL03970,B006,2025-08-18 0:00:00,1863756,1510972
COL03971,B006,2025-04-30 0:00:00,3882661,3550650
COL03972,B005,2024-01-23 0:00:00,4337979,3609177
COL03973,B008,2023-07-02 0:00:00,2336113,2607963
COL03974,B005,2023-07-19 0:00:00,2310583,1833326
COL03975,B003,2023-12-02 0:00:00,2797830,2438211
COL03976,B007,2024-02-28 0:00:00,1506137,1599115
COL03977,B003,2023-11-08 0:00:00,2503951,2631490
COL03978,B002,2024-04-20 0:00:00,1863676,1407403
COL03979,B008,2024-09-26 0:00:00,4956317,4899423
COL03980,B007,2025-05-22 0:00:00,4285168,4486103
COL03981,B007,2025-08-16 0:00:00,3522324,3952450
COL03982,B006,2025-04-24 0:00:00,2733668,2550263
COL03983,B007,2025-10-12 0:00:00,827655,643055
COL03984,B004,2023-01-11 0:00:00,3234790,3496579
COL03985,B004,2024-02-27 0:00:00,2859767,2247874
COL03986,B002,2023-01-27 0:00:00,1429601,1082000
COL03987,B008,2023-02-04 0:00:00,3119966,3227452
COL03988,B006,2023-05-08 0:00:00,640693,601453
COL03989,B003,2024-12-29 0:00:00,1555791,1189712
COL03990,B001,2025-02-11 0:00:00,2304570,2383924
COL03991,B007,2025-11-16 0:00:00,1328860,1501243
COL03992,B002,2023-02-26 0:00:00,1331494,1349227
COL03993,B005,2025-10-20 0:00:00,3713449,3321759
COL03994,B005,2023-10-27 0:00:00,2761562,2552501
COL03995,B002,2024-02-24 0:00:00,3786855,3927931
COL03996,B008,2025-01-28 0:00:00,4945766,5552308
COL03997,B001,2025-06-21 0:00:00,3555064,2952774
COL03998,B001,2025-01-09 0:00:00,3719572,3610790
COL03999,B001,2025-07-31 0:00:00,3125143,3092507
COL04000,B006,2023-03-02 0:00:00,3474436,3365295
COL04001,B004,2024-05-02 0:00:00,3520085,3174848
COL04002,B004,2025-08-14 0:00:00,2644390,3030026
COL04003,B008,2025-10-10 0:00:00,2247370,1906578
COL04004,B006,2025-04-29 0:00:00,4668113,4909847
COL04005,B006,2023-11-20 0:00:00,3761077,3132289
COL04006,B005,2025-05-01 0:00:00,1261762,1258139
COL04007,B003,2024-08-08 0:00:00,4850476,4414489
COL04008,B007,2025-08-16 0:00:00,3002394,3076609
COL04009,B002,2023-10-04 0:00:00,2864025,2991734
COL04010,B003,2024-08-12 0:00:00,4255228,4237060
COL04011,B006,2025-02-13 0:00:00,4069751,4161934
COL04012,B003,2025-11-09 0:00:00,2139194,2426031
COL04013,B001,2023-07-04 0:00:00,1340490,1122360
COL04014,B008,2024-01-07 0:00:00,4490358,4396807
COL04015,B007,2023-03-22 0:00:00,1463920,1324964
COL04016,B006,2023-09-04 0:00:00,2384020,2241947
COL04017,B007,2023-01-28 0:00:00,3812869,3901138
COL04018,B008,2025-02-18 0:00:00,4213311,3512548
COL04019,B005,2024-12-07 0:00:00,2504969,2436112
COL04020,B003,2024-03-27 0:00:00,4585834,4934967
COL04021,B007,2023-05-03 0:00:00,502674,495793
COL04022,B005,2025-06-03 0:00:00,3008773,3019699
COL04023,B004,2025-11-16 0:00:00,3594096,2862676
COL04024,B001,2023-03-25 0:00:00,512359,576402
COL04025,B001,2024-01-01 0:00:00,4724596,4304899
COL04026,B003,2024-10-09 0:00:00,2055770,2160703
COL04027,B006,2023-07-26 0:00:00,2711930,2445083
COL04028,B001,2025-04-17 0:00:00,2000912,1764469
COL04029,B007,2025-01-14 0:00:00,3281199,3762536
COL04030,B001,2025-02-18 0:00:00,887490,720010
COL04031,B001,2023-07-11 0:00:00,4023252,3501571
COL04032,B005,2025-06-10 0:00:00,2195290,2300222
COL04033,B003,2025-03-04 0:00:00,1764654,1855965
COL04034,B004,2023-08-28 0:00:00,3450673,3743566
COL04035,B007,2025-09-22 0:00:00,872263,885439
COL04036,B003,2024-12-25 0:00:00,4440349,3409424
COL04037,B001,2023-09-23 0:00:00,3617034,2870627
COL04038,B003,2024-05-10 0:00:00,1160888,1329601
COL04039,B008,2025-08-15 0:00:00,518588,422697
COL04040,B008,2024-01-02 0:00:00,1014729,1001422
COL04041,B006,2025-11-01 0:00:00,2538558,2786763
COL04042,B006,2025-04-29 0:00:00,2457320,2581818
COL04043,B002,2024-08-28 0:00:00,4108854,3292187
COL04044,B003,2023-04-19 0:00:00,4359679,3353839
COL04045,B007,2024-08-20 0:00:00,549277,485429
COL04046,B008,2024-10-10 0:00:00,2174964,2297376
COL04047,B002,2025-04-05 0:00:00,1946817,1772558
COL04048,B007,2025-05-20 0:00:00,687208,758059
COL04049,B005,2023-05-18 0:00:00,542468,538146
COL04050,B001,2025-12-10 0:00:00,2357228,2674222
COL04051,B005,2023-04-15 0:00:00,3173643,2632951
COL04052,B006,2024-04-16 0:00:00,4605681,3928918
COL04053,B005,2024-05-19 0:00:00,748549,779745
COL04054,B005,2025-07-12 0:00:00,3113345,3145915
COL04055,B006,2024-09-23 0:00:00,977089,777205
COL04056,B001,2023-05-03 0:00:00,2381273,2311742
COL04057,B005,2024-02-03 0:00:00,3606123,3599393
COL04058,B007,2024-10-16 0:00:00,2026828,1852302
COL04059,B003,2023-11-15 0:00:00,4223206,3937297
COL04060,B003,2025-02-22 0:00:00,3278926,3175309
COL04061,B004,2025-12-14 0:00:00,4261240,4006267
COL04062,B006,2025-10-28 0:00:00,708110,611312
COL04063,B004,2023-12-24 0:00:00,766763,720040
COL04064,B004,2025-07-26 0:00:00,974597,961906
COL04065,B002,2025-12-23 0:00:00,567332,578092
COL04066,B007,2023-10-16 0:00:00,2639583,2818744
COL04067,B003,2023-07-03 0:00:00,2833603,2827884
COL04068,B001,2023-12-08 0:00:00,696976,525335
COL04069,B002,2023-10-24 0:00:00,2015177,1726864
COL04070,B004,2024-09-24 0:00:00,4011132,3766865
COL04071,B002,2025-01-09 0:00:00,1106401,1060512
COL04072,B006,2023-02-18 0:00:00,4125333,3264154
COL04073,B005,2025-04-25 0:00:00,2156137,2269432
COL04074,B008,2023-09-05 0:00:00,4379415,4569780
COL04075,B007,2025-07-12 0:00:00,2890605,3011101
COL04076,B001,2025-02-27 0:00:00,960047,731666
COL04077,B001,2024-07-15 0:00:00,3597163,3105140
COL04078,B006,2023-09-30 0:00:00,2477493,1870771
COL04079,B001,2024-01-13 0:00:00,4006822,4075287
COL04080,B005,2023-09-11 0:00:00,4856507,4171642
COL04081,B003,2025-01-01 0:00:00,1533820,1565679
COL04082,B005,2024-10-02 0:00:00,4682538,3614297
COL04083,B007,2024-07-30 0:00:00,4874052,4571491
COL04084,B005,2025-12-07 0:00:00,4005556,3030851
COL04085,B003,2023-09-02 0:00:00,4552235,4126688
COL04086,B004,2023-06-16 0:00:00,3328964,3689738
COL04087,B003,2025-09-08 0:00:00,2763226,2237537
COL04088,B003,2024-08-23 0:00:00,2446596,2508063
COL04089,B001,2024-03-06 0:00:00,2754992,3023439
COL04090,B003,2023-05-03 0:00:00,4789074,5020187
COL04091,B002,2024-02-21 0:00:00,4899585,4403778
COL04092,B005,2025-08-28 0:00:00,4519214,3897349
COL04093,B006,2023-06-25 0:00:00,3458775,3522382
COL04094,B007,2024-12-26 0:00:00,2586845,2326397
COL04095,B004,2024-01-12 0:00:00,920509,792367
COL04096,B006,2025-05-29 0:00:00,4817525,4814911
COL04097,B008,2025-09-19 0:00:00,3259544,3493484
COL04098,B004,2023-10-20 0:00:00,3277835,2495246
COL04099,B002,2025-07-16 0:00:00,1533293,1316946
COL04100,B008,2023-05-06 0:00:00,2186881,2205759
COL04101,B008,2025-08-30 0:00:00,2371857,2443075
COL04102,B006,2024-10-29 0:00:00,3020295,2942023
COL04103,B003,2025-05-21 0:00:00,1449418,1307270
COL04104,B005,2024-01-18 0:00:00,788923,847555
COL04105,B006,2025-08-08 0:00:00,2169280,1705529
COL04106,B006,2025-03-10 0:00:00,2681926,2132649
COL04107,B008,2024-03-10 0:00:00,4657378,3806174
COL04108,B006,2024-02-11 0:00:00,4738239,4151262
COL04109,B005,2025-07-08 0:00:00,4461145,5013143
COL04110,B004,2025-11-21 0:00:00,2630849,2559904
COL04111,B005,2023-09-04 0:00:00,2349846,2676492
COL04112,B007,2024-12-01 0:00:00,1269480,1305446
COL04113,B006,2024-10-02 0:00:00,3543796,2986872
COL04114,B008,2024-10-08 0:00:00,828908,864064
COL04115,B003,2025-12-25 0:00:00,4064121,4078292
COL04116,B002,2023-04-01 0:00:00,2221041,2538305
COL04117,B007,2023-01-30 0:00:00,3324876,3438525
COL04118,B001,2023-06-11 0:00:00,3589598,3271093
COL04119,B002,2025-11-28 0:00:00,1293257,1152256
COL04120,B005,2024-07-24 0:00:00,2584306,2243543
COL04121,B007,2024-04-21 0:00:00,1602464,1307450
COL04122,B004,2025-05-15 0:00:00,2647827,2529190
COL04123,B005,2023-02-24 0:00:00,3662974,3546674
COL04124,B002,2023-11-02 0:00:00,755311,694227
COL04125,B008,2024-10-23 0:00:00,2841920,2195455
COL04126,B004,2025-08-13 0:00:00,2357142,2678274
COL04127,B008,2024-06-02 0:00:00,1590033,1573164
COL04128,B003,2025-07-21 0:00:00,673031,561527
COL04129,B002,2025-08-22 0:00:00,1974218,1582312
COL04130,B006,2023-09-12 0:00:00,1319363,1260589
COL04131,B005,2024-09-23 0:00:00,1367088,1091174
COL04132,B007,2025-06-27 0:00:00,666537,689571
COL04133,B001,2023-08-06 0:00:00,4344937,4757276
COL04134,B007,2023-03-06 0:00:00,1375629,1221838
COL04135,B007,2025-03-14 0:00:00,2842825,2269197
COL04136,B008,2025-12-10 0:00:00,2835725,2417488
COL04137,B005,2025-11-30 0:00:00,2490649,2118540
COL04138,B004,2023-04-17 0:00:00,4419637,4039264
COL04139,B004,2025-12-26 0:00:00,2889181,3086986
COL04140,B008,2024-12-13 0:00:00,3155110,2848019
COL04141,B001,2025-11-01 0:00:00,2816668,3002963
COL04142,B001,2023-11-21 0:00:00,4753636,5059474
COL04143,B001,2023-10-06 0:00:00,3642454,3013902
COL04144,B007,2023-03-11 0:00:00,3708015,4259482
COL04145,B007,2023-05-25 0:00:00,3827472,3156077
COL04146,B007,2024-01-03 0:00:00,3940459,4431694
COL04147,B001,2024-03-10 0:00:00,3465157,3201699
COL04148,B007,2024-09-02 0:00:00,4880121,5414704
COL04149,B005,2024-02-18 0:00:00,3150823,3015725
COL04150,B008,2025-01-18 0:00:00,2914625,2346773
COL04151,B005,2025-05-15 0:00:00,2455418,1956554
COL04152,B006,2024-09-11 0:00:00,3948847,4171925
COL04153,B006,2023-04-04 0:00:00,744431,586350
COL04154,B007,2025-09-24 0:00:00,3079820,2448103
COL04155,B006,2024-03-31 0:00:00,1306499,1483751
COL04156,B001,2023-04-27 0:00:00,3015185,3105644
COL04157,B001,2025-07-22 0:00:00,3094094,2453134
COL04158,B002,2025-12-11 0:00:00,1492831,1497975
COL04159,B003,2024-01-24 0:00:00,1369703,1040546
COL04160,B006,2025-07-01 0:00:00,2612465,2825423
COL04161,B006,2025-02-18 0:00:00,4465329,4298842
COL04162,B005,2025-06-23 0:00:00,2684047,2162483
COL04163,B005,2025-10-11 0:00:00,2661069,2624633
COL04164,B003,2025-09-01 0:00:00,2279842,2128567
COL04165,B005,2024-08-26 0:00:00,2935792,2683691
COL04166,B006,2025-09-18 0:00:00,3286083,3076115
COL04167,B007,2023-06-26 0:00:00,706130,737859
COL04168,B002,2024-10-11 0:00:00,3696839,3307496
COL04169,B003,2023-06-09 0:00:00,714666,735562
COL04170,B007,2023-02-28 0:00:00,1957207,2039319
COL04171,B007,2025-06-29 0:00:00,4042292,3985831
COL04172,B008,2024-07-27 0:00:00,4490967,5135080
COL04173,B006,2023-03-09 0:00:00,1725419,1849054
COL04174,B002,2023-09-01 0:00:00,3371640,2739431
COL04175,B007,2025-02-09 0:00:00,2346842,2571964
COL04176,B005,2024-10-31 0:00:00,3734175,3554292
COL04177,B004,2023-12-11 0:00:00,4680697,4068788
COL04178,B008,2024-12-14 0:00:00,1119562,1120167
COL04179,B005,2023-04-17 0:00:00,4246800,3522460
COL04180,B007,2023-06-12 0:00:00,1268878,1044008
COL04181,B007,2023-05-17 0:00:00,2304595,2251988
COL04182,B006,2025-03-18 0:00:00,3105258,2837347
COL04183,B008,2025-10-11 0:00:00,909104,922326
COL04184,B002,2025-12-19 0:00:00,4058667,4446216
COL04185,B003,2023-10-25 0:00:00,1046820,1018929
COL04186,B004,2024-03-05 0:00:00,2959492,3032891
COL04187,B006,2025-10-20 0:00:00,724939,712259
COL04188,B007,2023-08-09 0:00:00,3701054,3258284
COL04189,B004,2024-09-14 0:00:00,729919,607391
COL04190,B004,2025-03-19 0:00:00,4071794,4298300
COL04191,B001,2023-08-14 0:00:00,2758675,2143786
COL04192,B001,2024-02-10 0:00:00,3328012,2900759
COL04193,B001,2025-06-07 0:00:00,3204832,2852257
COL04194,B001,2023-03-08 0:00:00,4599503,5126827
COL04195,B002,2025-04-26 0:00:00,2594251,2782236
COL04196,B002,2025-09-11 0:00:00,1892330,1556509
COL04197,B008,2024-01-31 0:00:00,2050697,2145538
COL04198,B002,2025-10-11 0:00:00,1629196,1664930
COL04199,B006,2024-01-29 0:00:00,1827220,1414851
COL04200,B001,2023-02-14 0:00:00,4974636,4985338
COL04201,B003,2024-08-17 0:00:00,1425694,1122281
COL04202,B001,2024-06-18 0:00:00,1454633,1617150
COL04203,B004,2025-06-21 0:00:00,4250678,3933208
COL04204,B007,2024-02-29 0:00:00,2907858,2436368
COL04205,B004,2023-02-08 0:00:00,3637395,3444625
COL04206,B005,2023-05-26 0:00:00,3964898,3819013
COL04207,B004,2024-09-10 0:00:00,3636360,3489671
COL04208,B008,2023-06-14 0:00:00,555385,586806
COL04209,B005,2023-06-23 0:00:00,1759083,1388148
COL04210,B006,2025-11-30 0:00:00,4704042,3687593
COL04211,B002,2025-01-09 0:00:00,814126,844576
COL04212,B006,2024-02-19 0:00:00,2719239,2775830
COL04213,B002,2025-02-13 0:00:00,2279190,2485394
COL04214,B007,2024-05-15 0:00:00,1162797,944585
COL04215,B006,2025-04-06 0:00:00,3886848,3465263
COL04216,B003,2025-11-07 0:00:00,3120020,2998073
COL04217,B001,2024-09-28 0:00:00,2695427,3052014
COL04218,B003,2023-10-16 0:00:00,2107543,2098159
COL04219,B008,2024-10-18 0:00:00,988690,819458
COL04220,B006,2024-11-08 0:00:00,1082455,1027121
COL04221,B004,2024-09-05 0:00:00,3741332,3657027
COL04222,B001,2024-08-14 0:00:00,4353508,4078628
COL04223,B001,2024-03-31 0:00:00,4760203,3746418
COL04224,B003,2024-11-17 0:00:00,2222720,1781592
COL04225,B003,2023-04-01 0:00:00,2298303,2249272
COL04226,B001,2023-11-29 0:00:00,3117048,3506430
COL04227,B008,2023-12-08 0:00:00,3699538,3824523
COL04228,B005,2024-07-16 0:00:00,871457,673466
COL04229,B004,2024-04-16 0:00:00,3000285,2793558
COL04230,B002,2024-03-12 0:00:00,647310,490861
COL04231,B004,2024-07-15 0:00:00,4150842,4229851
COL04232,B004,2025-12-19 0:00:00,3545658,4015428
COL04233,B006,2024-11-26 0:00:00,3031832,3130693
COL04234,B008,2024-12-15 0:00:00,2696166,2821002
COL04235,B001,2023-04-27 0:00:00,1029831,910992
COL04236,B008,2023-12-30 0:00:00,2500125,2025161
COL04237,B004,2023-09-07 0:00:00,780158,752588
COL04238,B004,2023-02-07 0:00:00,1915738,2162007
COL04239,B008,2023-05-23 0:00:00,4587099,4342245
COL04240,B008,2023-01-26 0:00:00,1849859,1835462
COL04241,B008,2024-03-18 0:00:00,4137532,3997467
COL04242,B001,2024-05-19 0:00:00,681493,546807
COL04243,B005,2023-06-06 0:00:00,4732764,4282942
COL04244,B004,2023-05-10 0:00:00,3138140,3240734
COL04245,B004,2024-01-30 0:00:00,1378397,1123182
COL04246,B004,2025-01-08 0:00:00,710304,632001
COL04247,B005,2024-01-25 0:00:00,2578698,2424623
COL04248,B005,2023-08-07 0:00:00,3183006,2884299
COL04249,B007,2025-11-06 0:00:00,4614365,4600584
COL04250,B008,2024-01-15 0:00:00,954665,799323
COL04251,B008,2024-06-24 0:00:00,903268,817548
COL04252,B004,2024-08-29 0:00:00,1734162,1590712
COL04253,B001,2024-04-23 0:00:00,3939673,3230395
COL04254,B004,2025-12-07 0:00:00,1269286,1180260
COL04255,B004,2023-04-11 0:00:00,2271185,2294278
COL04256,B001,2025-08-22 0:00:00,897965,851855
COL04257,B007,2025-01-01 0:00:00,2730166,3047265
COL04258,B002,2025-10-22 0:00:00,3195229,3259532
COL04259,B003,2023-12-08 0:00:00,1078710,1140317
COL04260,B008,2025-04-21 0:00:00,4625480,5291880
COL04261,B003,2025-11-30 0:00:00,4160254,3536257
COL04262,B008,2023-09-21 0:00:00,1984011,1856326
COL04263,B002,2024-12-04 0:00:00,2175128,1999507
COL04264,B001,2023-01-18 0:00:00,3810624,3715124
COL04265,B006,2023-01-06 0:00:00,4635623,3660765
COL04266,B002,2024-01-27 0:00:00,3994432,4041055
COL04267,B003,2024-01-15 0:00:00,2676796,2564732
COL04268,B004,2025-01-26 0:00:00,1704716,1725884
COL04269,B004,2023-04-29 0:00:00,2276821,2254915
COL04270,B005,2024-05-31 0:00:00,1330736,1178661
COL04271,B005,2024-01-15 0:00:00,3617720,3622059
COL04272,B002,2024-07-21 0:00:00,2743875,2955354
COL04273,B001,2024-04-14 0:00:00,1069705,1209646
COL04274,B004,2023-12-24 0:00:00,4805485,5021252
COL04275,B002,2025-07-02 0:00:00,1244885,1195027
COL04276,B006,2025-01-25 0:00:00,3602090,3695836
COL04277,B004,2023-06-12 0:00:00,4517165,4588873
COL04278,B001,2025-08-24 0:00:00,1007517,938284
COL04279,B005,2023-02-12 0:00:00,3268814,3326870
COL04280,B005,2024-07-15 0:00:00,4360442,3484453
COL04281,B004,2024-07-04 0:00:00,1050067,1207557
COL04282,B005,2023-12-23 0:00:00,2525633,2783974
COL04283,B005,2024-01-17 0:00:00,3813140,3602168
COL04284,B008,2023-12-11 0:00:00,2822072,2120866
COL04285,B005,2023-10-28 0:00:00,4172346,3318115
COL04286,B005,2025-10-12 0:00:00,4216121,4365538
COL04287,B003,2025-04-19 0:00:00,4008237,4016281
COL04288,B002,2023-07-20 0:00:00,2909768,2302163
COL04289,B006,2023-04-22 0:00:00,2259208,1892962
COL04290,B002,2025-04-09 0:00:00,3840748,3630338
COL04291,B006,2025-05-21 0:00:00,4482181,5045078
COL04292,B004,2023-08-14 0:00:00,1538330,1409217
COL04293,B001,2025-09-16 0:00:00,1545632,1463198
COL04294,B007,2023-02-01 0:00:00,1217518,924454
COL04295,B007,2024-05-11 0:00:00,659668,724565
COL04296,B003,2025-02-15 0:00:00,3767090,3319280
COL04297,B001,2023-02-21 0:00:00,1853277,1477792
COL04298,B001,2024-10-04 0:00:00,734401,668664
COL04299,B005,2025-10-06 0:00:00,793079,598719
COL04300,B008,2023-10-11 0:00:00,1416635,1062577
COL04301,B002,2024-06-06 0:00:00,761704,875182
COL04302,B006,2023-06-23 0:00:00,1328718,1199982
COL04303,B003,2025-01-21 0:00:00,3208871,3145943
COL04304,B003,2023-05-24 0:00:00,3113190,2343460
COL04305,B004,2025-01-12 0:00:00,4507957,4667722
COL04306,B006,2023-07-02 0:00:00,1775266,1593985
COL04307,B004,2025-02-06 0:00:00,4950422,5260848
COL04308,B006,2025-08-21 0:00:00,2027426,2219312
COL04309,B006,2025-01-06 0:00:00,1875587,1586498
COL04310,B002,2023-09-12 0:00:00,2422324,2610349
COL04311,B002,2023-09-02 0:00:00,3646629,2812776
COL04312,B008,2024-08-21 0:00:00,4651886,4558230
COL04313,B007,2023-06-24 0:00:00,4367993,4124765
COL04314,B002,2025-12-01 0:00:00,1850801,1822455
COL04315,B004,2024-12-16 0:00:00,1238642,1219433
COL04316,B002,2023-10-13 0:00:00,2558946,2039373
COL04317,B006,2024-08-30 0:00:00,2403736,2637197
COL04318,B008,2023-06-27 0:00:00,855644,920619
COL04319,B001,2025-12-07 0:00:00,4360142,3879873
COL04320,B006,2023-01-04 0:00:00,3838116,3423939
COL04321,B003,2023-07-28 0:00:00,1809238,1641920
COL04322,B003,2025-04-28 0:00:00,3640508,2943883
COL04323,B004,2024-11-16 0:00:00,3395449,3226992
COL04324,B008,2024-06-26 0:00:00,3279256,3090858
COL04325,B002,2024-10-17 0:00:00,1242817,955216
COL04326,B001,2024-12-31 0:00:00,2381391,2466040
COL04327,B001,2025-12-27 0:00:00,1261351,1250474
COL04328,B006,2025-05-04 0:00:00,2526543,1970306
COL04329,B003,2025-02-02 0:00:00,1837187,1637887
COL04330,B002,2025-06-23 0:00:00,4367084,4052471
COL04331,B004,2024-11-08 0:00:00,1343033,1159158
COL04332,B001,2024-09-14 0:00:00,1076157,1049414
COL04333,B004,2024-05-30 0:00:00,1697074,1456984
COL04334,B001,2023-05-13 0:00:00,623541,574651
COL04335,B006,2025-05-04 0:00:00,2374477,2301906
COL04336,B004,2025-07-03 0:00:00,4273651,4222923
COL04337,B008,2024-12-11 0:00:00,2175461,2094547
COL04338,B007,2025-01-15 0:00:00,2275431,1789428
COL04339,B007,2023-01-27 0:00:00,4756827,4462329
COL04340,B005,2024-12-01 0:00:00,623567,544669
COL04341,B001,2023-04-28 0:00:00,724294,798168
COL04342,B003,2024-03-29 0:00:00,2295279,2342327
COL04343,B005,2024-11-04 0:00:00,1309103,1005995
COL04344,B008,2024-07-20 0:00:00,1132573,1016146
COL04345,B005,2025-11-16 0:00:00,3213809,2831413
COL04346,B007,2023-02-02 0:00:00,2320592,2213463
COL04347,B004,2025-08-03 0:00:00,3901849,4185812
COL04348,B001,2025-05-06 0:00:00,4950507,4058428
COL04349,B006,2025-12-30 0:00:00,1207812,1380823
COL04350,B003,2023-10-16 0:00:00,2763571,2686543
COL04351,B008,2023-09-01 0:00:00,4190931,3385418
COL04352,B004,2024-05-01 0:00:00,2594224,2801116
