AlertID,CustomerID,BranchID,Date,AlertType,AlertAmount,RiskRating,Status
A001031,C01331,B004,2024-06-29 0:00:00,CTR,4466546,Medium,Closed
A001032,C02852,B004,2023-05-07 0:00:00,Structuring,4759883,Medium,Closed
A001033,C02387,B003,2024-06-15 0:00:00,Suspicious Activity,4641359,High,Closed
A001034,C00092,B005,2024-04-25 0:00:00,Structuring,8100325,High,Open
A001035,C02213,B007,2023-09-04 0:00:00,IFTR,6914297,Low,Open
A001036,C02058,B002,2023-03-19 0:00:00,Structuring,9762568,Low,Under Review
A001037,C02472,B003,2025-02-26 0:00:00,CTR,2061352,Medium,Closed
A001038,C00784,B008,2025-07-19 0:00:00,Structuring,850457,Low,Closed
A001039,C02250,B005,2024-02-02 0:00:00,Structuring,8317899,Medium,Closed
A001040,C02469,B008,2024-08-12 0:00:00,Structuring,4978107,High,Under Review
A001041,C02986,B004,2025-09-29 0:00:00,Structuring,7608637,Medium,Closed
A001042,C01266,B008,2025-01-16 0:00:00,Structuring,7037022,Medium,Open
A001043,C01361,B004,2024-08-20 0:00:00,Suspicious Activity,6308707,High,Closed
A001044,C01754,B006,2025-01-09 0:00:00,CTR,5414085,High,Under Review
A001045,C02421,B004,2023-09-04 0:00:00,Structuring,9493052,High,Closed
A001046,C00021,B002,2024-04-28 0:00:00,Suspicious Activity,3961742,Low,Under Review
A001047,C02965,B006,2025-04-30 0:00:00,Suspicious Activity,8572163,Low,Closed
A001048,C00865,B004,2025-05-12 0:00:00,Structuring,528199,Medium,Under Review
A001049,C02082,B001,2025-01-07 0:00:00,CTR,2908913,Medium,Under Review
A001050,C01912,B003,2024-08-21 0:00:00,IFTR,6146407,High,Closed
A001051,C02751,B003,2023-09-13 0:00:00,Structuring,3167120,Low,Under Review
A001052,C00429,B007,2023-10-01 0:00:00,Structuring,6041589,Medium,Under Review
A001053,C01586,B001,2025-12-11 0:00:00,IFTR,7779029,Medium,Open
A001054,C02116,B002,2023-06-25 0:00:00,Suspicious Activity,5870184,Low,Closed
A001055,C00873,B005,2024-02-19 0:00:00,CTR,4244067,Medium,Under Review
A001056,C02150,B004,2024-03-18 0:00:00,Structuring,5378681,High,Under Review
A001057,C00970,B004,2024-10-23 0:00:00,Suspicious Activity,3869025,High,Under Review
A001058,C01625,B004,2025-10-24 0:00:00,Structuring,8286950,Medium,Closed
A001059,C01709,B002,2024-11-07 0:00:00,IFTR,3176606,Low,Closed
A001060,C01701,B003,2024-01-26 0:00:00,IFTR,2105325,Low,Closed
A001061,C02673,B008,2025-12-23 0:00:00,Suspicious Activity,3574901,Low,Closed
A001062,C00489,B005,2023-08-23 0:00:00,IFTR,5992345,High,Open
A001063,C02070,B001,2024-07-06 0:00:00,Structuring,4020427,Medium,Closed
A001064,C02940,B005,2024-03-21 0:00:00,CTR,2649104,Medium,Under Review
A001065,C02805,B005,2025-07-29 0:00:00,Suspicious Activity,2881044,High,Under Review
A001066,C01352,B005,2023-05-11 0:00:00,CTR,5520323,High,Under Review
A001067,C00433,B002,2024-03-19 0:00:00,IFTR,8654310,Medium,Open
A001068,C00006,B002,2024-01-24 0:00:00,Structuring,2034885,High,Open
A001069,C00214,B002,2023-09-06 0:00:00,Suspicious Activity,4125493,Medium,Under Review
A001070,C00077,B006,2023-03-15 0:00:00,Structuring,7748081,Medium,Closed
A001071,C01865,B008,2024-01-26 0:00:00,CTR,5877463,Medium,Under Review
A001072,C02664,B006,2023-10-29 0:00:00,CTR,642124,Medium,Under Review
A001073,C00710,B008,2024-02-27 0:00:00,IFTR,1595992,Medium,Under Review
A001074,C02925,B008,2025-09-25 0:00:00,Suspicious Activity,9725575,High,Open
A001075,C00193,B003,2024-08-18 0:00:00,Suspicious Activity,2888274,High,Under Review
A001076,C02030,B007,2023-12-30 0:00:00,CTR,3172115,Medium,Under Review
A001077,C00974,B003,2025-08-20 0:00:00,CTR,6661759,High,Under Review
A001078,C00705,B003,2023-11-23 0:00:00,Structuring,1008867,Low,Closed
A001079,C00242,B001,2023-07-06 0:00:00,CTR,2317625,Medium,Open
A001080,C00556,B005,2024-09-20 0:00:00,CTR,7601513,High,Under Review
A001081,C00619,B002,2023-04-07 0:00:00,CTR,268070,High,Open
A001082,C02380,B002,2023-08-21 0:00:00,Structuring,9203216,High,Under Review
A001083,C02313,B001,2025-08-05 0:00:00,IFTR,3203256,Medium,Under Review
A001084,C00157,B002,2024-03-27 0:00:00,CTR,6168475,Low,Open
A001085,C01293,B005,2023-04-04 0:00:00,IFTR,1311933,Low,Open
A001086,C02529,B002,2024-04-24 0:00:00,Structuring,3961892,Low,Under Review
A001087,C01529,B008,2023-10-17 0:00:00,CTR,1781307,Low,Under Review
A001088,C01124,B007,2025-09-01 0:00:00,Suspicious Activity,2333488,Low,Under Review
A001089,C02582,B005,2023-02-27 0:00:00,Structuring,5892200,Low,Under Review
A001090,C00600,B004,2023-01-28 0:00:00,Structuring,7381544,High,Closed
A001091,C00534,B007,2023-04-15 0:00:00,Suspicious Activity,2546730,Medium,Open
A001092,C00682,B001,2023-01-12 0:00:00,IFTR,2638978,Medium,Under Review
A001093,C00985,B003,2024-10-13 0:00:00,Suspicious Activity,3712893,Low,Closed
A001094,C00481,B003,2025-07-18 0:00:00,CTR,3359331,Medium,Closed
A001095,C00359,B001,2024-04-11 0:00:00,Structuring,8512550,Medium,Open
A001096,C01093,B003,2025-11-17 0:00:00,Structuring,278193,High,Closed
A001097,C02091,B005,2023-07-05 0:00:00,CTR,136266,High,Closed
A001098,C01894,B003,2025-08-25 0:00:00,Suspicious Activity,1205037,Medium,Open
A001099,C02160,B008,2025-10-26 0:00:00,Suspicious Activity,8303985,Medium,Open
A001100,C01709,B006,2023-01-01 0:00:00,CTR,6553408,High,Closed
A001101,C00069,B002,2025-10-23 0:00:00,Structuring,2712270,Medium,Under Review
A001102,C00921,B006,2023-05-04 0:00:00,Structuring,6904832,High,Closed
A001103,C02902,B008,2023-01-31 0:00:00,Suspicious Activity,9886488,Medium,Under Review
A001104,C01991,B003,2024-08-19 0:00:00,CTR,767280,Medium,Open
A001105,C01014,B001,2023-08-14 0:00:00,Structuring,3002049,High,Open
A001106,C02235,B001,2023-04-18 0:00:00,Suspicious Activity,6607107,High,Open
A001107,C01078,B002,2023-04-16 0:00:00,CTR,2493262,Medium,Closed
A001108,C01393,B008,2025-12-18 0:00:00,IFTR,9408909,High,Closed
A001109,C01224,B001,2025-03-09 0:00:00,Suspicious Activity,8296959,Medium,Under Review
A001110,C01486,B004,2024-09-23 0:00:00,CTR,7866082,Medium,Closed
A001111,C01092,B005,2024-12-31 0:00:00,Suspicious Activity,7855939,Low,Closed
A001112,C01730,B006,2023-08-28 0:00:00,IFTR,3659616,Medium,Under Review
A001113,C01132,B008,2024-05-07 0:00:00,Suspicious Activity,6397801,Low,Open
A001114,C02929,B004,2024-02-12 0:00:00,Suspicious Activity,8926967,Medium,Under Review
A001115,C01455,B007,2023-01-06 0:00:00,CTR,2047727,Medium,Closed
A001116,C02700,B004,2023-02-27 0:00:00,IFTR,5012339,Low,Open
A001117,C01447,B002,2024-05-20 0:00:00,IFTR,7270451,High,Under Review
A001118,C02512,B007,2025-03-22 0:00:00,IFTR,3816900,High,Under Review
A001119,C01556,B005,2023-04-17 0:00:00,Structuring,3186178,Low,Closed
A001120,C00936,B008,2024-06-11 0:00:00,CTR,7897715,Medium,Under Review
A001121,C01691,B003,2024-09-13 0:00:00,Structuring,8234199,Medium,Open
A001122,C01276,B005,2025-08-18 0:00:00,Structuring,5126113,Low,Open
A001123,C00859,B007,2025-11-07 0:00:00,CTR,8604143,Medium,Closed
A001124,C02860,B004,2023-01-27 0:00:00,IFTR,5998018,Low,Under Review
A001125,C01584,B001,2024-09-06 0:00:00,CTR,9641881,High,Under Review
A001126,C01080,B007,2025-11-26 0:00:00,CTR,1510331,Low,Under Review
A001127,C02491,B002,2025-05-16 0:00:00,Structuring,5131868,Low,Under Review
A001128,C02816,B008,2023-08-27 0:00:00,IFTR,1522715,Low,Under Review
A001129,C00555,B003,2024-06-26 0:00:00,IFTR,2890685,High,Open
A001130,C00213,B004,2024-04-21 0:00:00,CTR,8067006,High,Under Review
A001131,C01235,B004,2024-10-06 0:00:00,IFTR,8034148,High,Open
A001132,C00432,B003,2024-07-25 0:00:00,IFTR,8138089,Low,Under Review
A001133,C01968,B008,2025-04-25 0:00:00,Structuring,1753842,High,Closed
A001134,C02530,B006,2023-04-17 0:00:00,CTR,2277878,High,Open
A001135,C01919,B008,2024-05-16 0:00:00,Structuring,7537138,Low,Open
A001136,C00895,B002,2024-09-24 0:00:00,CTR,539755,High,Under Review
A001137,C01715,B004,2025-04-20 0:00:00,IFTR,8242580,Low,Open
A001138,C01340,B007,2023-01-22 0:00:00,Suspicious Activity,1557389,Low,Under Review
A001139,C00252,B003,2025-07-20 0:00:00,Structuring,5027309,Medium,Open
A001140,C02333,B005,2025-07-11 0:00:00,Suspicious Activity,1214947,Low,Under Review
A001141,C00172,B008,2023-05-10 0:00:00,Structuring,5892302,Low,Under Review
A001142,C00741,B007,2023-12-11 0:00:00,Structuring,9852074,Medium,Closed
A001143,C00479,B004,2025-03-13 0:00:00,IFTR,1344267,Medium,Closed
A001144,C02517,B006,2023-07-23 0:00:00,Suspicious Activity,9642150,Medium,Under Review
A001145,C02191,B002,2025-02-08 0:00:00,Suspicious Activity,9631611,Low,Closed
A001146,C00367,B008,2024-11-10 0:00:00,Suspicious Activity,4754371,High,Under Review
A001147,C01520,B002,2023-11-04 0:00:00,Suspicious Activity,434425,High,Open
A001148,C00629,B001,2025-04-27 0:00:00,CTR,3494488,Low,Closed
A001149,C01510,B008,2023-05-19 0:00:00,IFTR,5389730,Medium,Open
A001150,C00572,B003,2024-09-03 0:00:00,Suspicious Activity,3407523,Medium,Open
A001151,C02546,B008,2024-03-21 0:00:00,CTR,5466781,Medium,Under Review
A001152,C01128,B003,2023-11-05 0:00:00,CTR,1830274,Low,Open
A001153,C01689,B006,2024-05-15 0:00:00,IFTR,5817101,High,Open
A001154,C02090,B007,2023-08-26 0:00:00,IFTR,8136879,Medium,Closed
A001155,C01123,B005,2025-03-31 0:00:00,IFTR,9037387,Low,Open
A001156,C00957,B007,2023-06-22 0:00:00,Structuring,668252,High,Open
A001157,C02775,B007,2024-11-07 0:00:00,Suspicious Activity,1169753,Medium,Open
A001158,C01398,B005,2023-02-07 0:00:00,CTR,7126398,Medium,Open
A001159,C01034,B004,2025-04-24 0:00:00,CTR,2445345,Medium,Closed
A001160,C00647,B003,2025-03-31 0:00:00,Suspicious Activity,1646328,Low,Open
A001161,C00099,B002,2023-10-22 0:00:00,Structuring,8615053,High,Open
A001162,C01425,B008,2023-09-17 0:00:00,Structuring,398398,High,Under Review
A001163,C00067,B007,2024-01-02 0:00:00,IFTR,2252318,High,Under Review
A001164,C01835,B007,2024-07-13 0:00:00,IFTR,7317234,Low,Open
A001165,C01372,B003,2023-08-18 0:00:00,IFTR,2699674,Medium,Under Review
A001166,C00704,B006,2024-08-24 0:00:00,IFTR,8740208,High,Closed
A001167,C01258,B001,2024-04-03 0:00:00,Structuring,1758823,High,Open
A001168,C00093,B003,2024-03-17 0:00:00,CTR,7937569,Low,Closed
A001169,C00336,B002,2023-03-04 0:00:00,CTR,1486787,Low,Under Review
A001170,C00435,B003,2025-04-11 0:00:00,Structuring,4482105,Medium,Open
A001171,C02781,B005,2024-07-11 0:00:00,IFTR,918549,Low,Open
A001172,C01142,B004,2023-12-16 0:00:00,IFTR,3756062,Low,Under Review
A001173,C02540,B008,2024-02-29 0:00:00,IFTR,8539257,Low,Open
A001174,C00942,B001,2025-05-03 0:00:00,Structuring,3275083,Low,Closed
A001175,C01736,B002,2023-02-26 0:00:00,Structuring,7074145,Low,Closed
A001176,C01831,B005,2023-03-27 0:00:00,IFTR,3569093,Low,Open
A001177,C01187,B004,2024-09-02 0:00:00,IFTR,9393350,Medium,Under Review
A001178,C00542,B008,2023-08-10 0:00:00,Structuring,1738596,Medium,Open
A001179,C02863,B004,2025-04-02 0:00:00,Suspicious Activity,7794688,Low,Open
A001180,C02841,B001,2023-11-09 0:00:00,CTR,3345239,Medium,Under Review
A001181,C02464,B001,2023-02-15 0:00:00,CTR,1293606,High,Closed
A001182,C01288,B001,2023-09-08 0:00:00,IFTR,7144024,High,Closed
A001183,C02303,B002,2025-12-08 0:00:00,IFTR,5958293,Medium,Open
A001184,C02032,B002,2024-11-25 0:00:00,IFTR,4814126,High,Closed
A001185,C00628,B007,2025-08-04 0:00:00,CTR,6492909,Low,Closed
A001186,C00043,B005,2025-08-12 0:00:00,CTR,959952,Low,Closed
A001187,C02325,B003,2023-03-26 0:00:00,Structuring,9560694,High,Closed
A001188,C00248,B008,2023-01-01 0:00:00,IFTR,8732690,Low,Closed
A001189,C02621,B004,2025-11-09 0:00:00,Suspicious Activity,7881585,Low,Under Review
A001190,C02903,B006,2024-05-07 0:00:00,Structuring,9301625,High,Under Review
A001191,C00044,B008,2024-11-25 0:00:00,CTR,6980396,Medium,Closed
A001192,C00765,B005,2024-08-16 0:00:00,Suspicious Activity,796405,Low,Open
A001193,C02068,B007,2023-11-09 0:00:00,Suspicious Activity,5309633,Low,Open
A001194,C00563,B005,2025-03-15 0:00:00,CTR,361409,Low,Closed
A001195,C01975,B004,2025-10-14 0:00:00,CTR,1480876,Medium,Under Review
A001196,C01198,B004,2023-08-14 0:00:00,Structuring,5576343,High,Open
A001197,C00045,B006,2024-03-06 0:00:00,Suspicious Activity,1337372,Medium,Under Review
A001198,C01924,B003,2024-08-16 0:00:00,Suspicious Activity,6962313,Medium,Under Review
A001199,C02201,B002,2024-11-07 0:00:00,CTR,7430970,Medium,Under Review
A001200,C01114,B003,2024-11-02 0:00:00,Structuring,5565001,Medium,Open
A001201,C01793,B001,2024-04-05 0:00:00,Suspicious Activity,4420283,High,Closed
A001202,C00402,B006,2025-10-16 0:00:00,CTR,2081826,Low,Open
A001203,C02385,B001,2024-07-01 0:00:00,CTR,3346409,High,Open
A001204,C02295,B003,2025-04-27 0:00:00,IFTR,1991745,Low,Closed
A001205,C00577,B001,2024-11-18 0:00:00,Structuring,3991482,Low,Under Review
A001206,C00690,B005,2023-09-24 0:00:00,Suspicious Activity,2612546,Medium,Open
A001207,C01931,B008,2023-07-24 0:00:00,Suspicious Activity,3184764,High,Open
A001208,C02960,B005,2023-11-27 0:00:00,Suspicious Activity,7594683,High,Closed
A001209,C00904,B002,2024-08-11 0:00:00,CTR,3383121,Low,Closed
A001210,C02042,B006,2024-01-31 0:00:00,CTR,2505745,Low,Under Review
A001211,C00562,B004,2024-10-26 0:00:00,Structuring,496868,Low,Open
A001212,C02810,B005,2025-01-22 0:00:00,IFTR,5625750,Low,Closed
A001213,C00377,B008,2024-10-17 0:00:00,IFTR,637527,High,Under Review
A001214,C01955,B001,2025-12-15 0:00:00,IFTR,7912006,Medium,Closed
A001215,C02300,B007,2025-05-03 0:00:00,CTR,5750894,Low,Open
A001216,C00791,B008,2024-11-25 0:00:00,Suspicious Activity,4758392,High,Under Review
A001217,C01466,B002,2023-01-15 0:00:00,CTR,6372978,High,Open
A001218,C01756,B002,2024-01-22 0:00:00,Suspicious Activity,7035270,Low,Closed
A001219,C01839,B005,2024-09-05 0:00:00,CTR,8132376,Low,Under Review
A001220,C01996,B006,2024-11-20 0:00:00,Structuring,4058846,High,Open
A001221,C01420,B004,2023-04-27 0:00:00,Structuring,499786,Low,Open
A001222,C02317,B001,2025-04-18 0:00:00,IFTR,3694550,Medium,Closed
A001223,C01333,B007,2025-04-23 0:00:00,CTR,8896320,Low,Closed
A001224,C02245,B006,2025-12-09 0:00:00,Structuring,6598729,Medium,Under Review
A001225,C02040,B005,2025-10-26 0:00:00,Structuring,1399104,Medium,Under Review
A001226,C00980,B007,2025-11-28 0:00:00,CTR,7721541,High,Open
A001227,C00713,B005,2025-07-19 0:00:00,Structuring,7486600,High,Closed
A001228,C02451,B007,2025-03-23 0:00:00,Suspicious Activity,815608,High,Open
A001229,C01196,B001,2023-01-24 0:00:00,Structuring,6660091,Medium,Closed
A001230,C00863,B008,2024-12-18 0:00:00,IFTR,9849949,High,Closed
A001231,C01686,B003,2024-03-28 0:00:00,Structuring,2003242,Medium,Under Review
A001232,C00827,B001,2024-04-21 0:00:00,Suspicious Activity,4740450,Low,Under Review
A001233,C02359,B006,2024-09-15 0:00:00,CTR,6819693,High,Open
A001234,C00974,B007,2024-01-13 0:00:00,IFTR,7526453,High,Open
A001235,C02975,B004,2024-10-07 0:00:00,Suspicious Activity,7128949,Low,Closed
A001236,C00061,B001,2023-08-02 0:00:00,Suspicious Activity,1034114,Medium,Closed
A001237,C01904,B008,2023-09-28 0:00:00,Suspicious Activity,7578256,High,Closed
A001238,C02076,B004,2023-07-01 0:00:00,IFTR,4473443,High,Open
A001239,C02230,B005,2024-09-07 0:00:00,IFTR,8096869,Medium,Closed
A001240,C02486,B007,2023-05-26 0:00:00,Structuring,4787726,Low,Under Review
A001241,C00762,B008,2025-01-07 0:00:00,IFTR,3966468,Low,Closed
A001242,C00148,B003,2024-01-20 0:00:00,CTR,5737813,High,Open
A001243,C02815,B001,2025-08-23 0:00:00,Structuring,3862152,Medium,Under Review
A001244,C01738,B008,2024-01-01 0:00:00,CTR,6708709,High,Under Review
A001245,C01443,B003,2024-04-20 0:00:00,Structuring,1279328,Low,Open
A001246,C00591,B003,2024-02-21 0:00:00,Suspicious Activity,937761,Medium,Under Review
A001247,C02730,B002,2023-07-10 0:00:00,IFTR,3563753,High,Open
A001248,C01026,B007,2023-09-16 0:00:00,CTR,2726262,Medium,Closed
A001249,C00106,B006,2025-12-12 0:00:00,CTR,8175554,Medium,Open
A001250,C02304,B002,2023-03-02 0:00:00,Structuring,9773330,Medium,Under Review
A001251,C00435,B007,2023-03-23 0:00:00,IFTR,5111943,Medium,Open
A001252,C02167,B002,2024-05-03 0:00:00,IFTR,7723597,Low,Open
A001253,C02611,B001,2025-07-21 0:00:00,CTR,1266165,Low,Open
A001254,C00048,B002,2023-04-03 0:00:00,CTR,856838,Low,Under Review
A001255,C02272,B002,2023-01-23 0:00:00,IFTR,6347221,Medium,Under Review
A001256,C02904,B001,2023-10-11 0:00:00,CTR,5064545,High,Closed
A001257,C00695,B004,2023-12-02 0:00:00,IFTR,4776526,Medium,Open
A001258,C02543,B003,2025-11-25 0:00:00,Structuring,9428053,Medium,Under Review
A001259,C02446,B008,2023-08-11 0:00:00,IFTR,2106427,Medium,Closed
A001260,C01424,B006,2025-10-26 0:00:00,CTR,9029990,High,Under Review
A001261,C01434,B004,2025-11-27 0:00:00,Structuring,2719804,Medium,Under Review
A001262,C00229,B004,2023-08-04 0:00:00,Suspicious Activity,7586865,High,Open
A001263,C02400,B001,2024-06-27 0:00:00,IFTR,5655822,Low,Open
A001264,C00268,B003,2023-12-07 0:00:00,Suspicious Activity,1935908,Medium,Closed
A001265,C00553,B001,2024-12-15 0:00:00,IFTR,4477880,Medium,Under Review
A001266,C01820,B002,2023-03-09 0:00:00,IFTR,180589,Low,Open
A001267,C02652,B003,2024-06-15 0:00:00,Suspicious Activity,9788919,High,Open
A001268,C01057,B006,2025-02-09 0:00:00,Structuring,73920,High,Open
A001269,C01072,B003,2025-11-20 0:00:00,CTR,2371090,High,Under Review
A001270,C02758,B008,2024-11-02 0:00:00,IFTR,1271242,Medium,Open
A001271,C00612,B003,2024-01-02 0:00:00,IFTR,7817996,High,Closed
A001272,C01139,B001,2025-06-13 0:00:00,CTR,8314552,Medium,Open
A001273,C02206,B006,2024-06-11 0:00:00,CTR,3545690,High,Open
A001274,C00916,B002,2023-05-12 0:00:00,Suspicious Activity,4741514,Medium,Under Review
A001275,C00691,B004,2024-06-30 0:00:00,Suspicious Activity,8566005,Medium,Closed
A001276,C01600,B003,2025-04-20 0:00:00,CTR,5394570,High,Open
A001277,C01148,B005,2024-09-11 0:00:00,Suspicious Activity,9688824,Low,Under Review
A001278,C01851,B003,2024-10-12 0:00:00,Suspicious Activity,2245058,Medium,Closed
A001279,C02233,B004,2025-03-14 0:00:00,CTR,7769690,Low,Open
A001280,C01713,B006,2024-03-15 0:00:00,CTR,4232178,High,Under Review
A001281,C01518,B002,2025-09-04 0:00:00,Suspicious Activity,7032379,Low,Open
A001282,C01014,B001,2024-12-05 0:00:00,Structuring,5259535,Low,Open
A001283,C01294,B004,2025-04-28 0:00:00,IFTR,3149642,Medium,Under Review
A001284,C01340,B001,2023-09-24 0:00:00,CTR,6213677,High,Closed
A001285,C02696,B002,2023-02-02 0:00:00,CTR,9197924,Low,Under Review
A001286,C01789,B006,2024-07-05 0:00:00,Structuring,9776777,High,Open
A001287,C00983,B003,2023-04-07 0:00:00,IFTR,1669659,Medium,Closed
A001288,C01527,B001,2024-10-15 0:00:00,Structuring,6270389,High,Open
A001289,C00134,B005,2025-01-13 0:00:00,Structuring,1662605,High,Under Review
A001290,C02050,B005,2025-10-19 0:00:00,Structuring,3480745,High,Open
A001291,C00766,B005,2023-04-12 0:00:00,CTR,1833091,High,Open
A001292,C00337,B007,2024-02-17 0:00:00,IFTR,595651,Medium,Closed
A001293,C00706,B003,2025-04-29 0:00:00,IFTR,5487739,High,Open
A001294,C00288,B001,2023-07-20 0:00:00,CTR,4825052,Low,Under Review
A001295,C02241,B003,2025-04-12 0:00:00,Suspicious Activity,1419837,Medium,Open
A001296,C02628,B008,2024-04-09 0:00:00,Structuring,5986339,Medium,Open
A001297,C02529,B004,2023-01-11 0:00:00,Suspicious Activity,5880997,High,Closed
A001298,C01823,B002,2025-03-13 0:00:00,Suspicious Activity,730334,Medium,Under Review
A001299,C01923,B008,2024-05-04 0:00:00,IFTR,9446746,High,Under Review
A001300,C02693,B001,2025-02-02 0:00:00,IFTR,1588841,Low,Open
A001301,C02437,B007,2023-04-11 0:00:00,CTR,1436491,Low,Open
A001302,C00227,B006,2024-07-28 0:00:00,IFTR,5552731,High,Closed
A001303,C00347,B005,2024-02-09 0:00:00,CTR,2172543,Medium,Closed
A001304,C01600,B001,2024-08-17 0:00:00,Suspicious Activity,6077472,High,Under Review
A001305,C02261,B004,2024-09-15 0:00:00,Suspicious Activity,7411520,High,Open
A001306,C01614,B005,2025-12-06 0:00:00,Structuring,6452855,Low,Under Review
A001307,C01380,B005,2023-11-27 0:00:00,IFTR,1719546,Medium,Closed
A001308,C02380,B006,2025-04-16 0:00:00,CTR,3507932,High,Open
A001309,C00734,B007,2023-05-17 0:00:00,Structuring,9285784,Low,Open
A001310,C01739,B008,2025-09-02 0:00:00,IFTR,1802196,Medium,Open
A001311,C02588,B005,2024-08-29 0:00:00,Structuring,1303373,Medium,Under Review
A001312,C01674,B002,2024-10-15 0:00:00,IFTR,819098,Medium,Open
A001313,C02474,B004,2023-03-19 0:00:00,IFTR,9214175,Low,Closed
A001314,C00382,B004,2024-01-06 0:00:00,CTR,8805648,Medium,Under Review
A001315,C02466,B003,2023-01-08 0:00:00,IFTR,2703636,High,Closed
A001316,C02821,B002,2023-03-05 0:00:00,Structuring,6815143,Medium,Closed
A001317,C00086,B002,2024-12-05 0:00:00,IFTR,808495,High,Open
A001318,C00655,B004,2023-08-22 0:00:00,Structuring,395662,Low,Open
A001319,C02095,B001,2025-07-04 0:00:00,Structuring,7800595,High,Closed
A001320,C01197,B007,2023-12-06 0:00:00,Suspicious Activity,740188,High,Open
A001321,C00834,B007,2024-10-04 0:00:00,CTR,2740543,High,Open
A001322,C00443,B002,2025-05-03 0:00:00,CTR,6655354,Medium,Open
A001323,C02104,B003,2023-09-10 0:00:00,Suspicious Activity,8950422,Medium,Under Review
A001324,C02555,B005,2024-09-22 0:00:00,Suspicious Activity,8973017,Low,Closed
A001325,C00033,B003,2024-03-08 0:00:00,IFTR,2814145,High,Open
A001326,C02965,B004,2025-09-24 0:00:00,IFTR,5619172,Low,Open
A001327,C01904,B005,2023-08-07 0:00:00,IFTR,9864655,Low,Open
A001328,C00351,B007,2023-04-29 0:00:00,Structuring,612490,High,Under Review
A001329,C00544,B002,2024-05-02 0:00:00,Suspicious Activity,7024812,Low,Closed
A001330,C00624,B001,2024-01-11 0:00:00,CTR,6057617,High,Open
A001331,C01576,B004,2023-04-05 0:00:00,Suspicious Activity,7994316,High,Open
A001332,C02983,B001,2025-07-05 0:00:00,IFTR,3917664,Medium,Open
A001333,C02709,B005,2023-12-30 0:00:00,CTR,7135897,High,Closed
A001334,C00629,B008,2023-10-09 0:00:00,Suspicious Activity,7799478,Medium,Closed
A001335,C01431,B004,2025-10-09 0:00:00,Structuring,5530407,Medium,Open
A001336,C00856,B006,2024-07-18 0:00:00,Suspicious Activity,1267251,Low,Under Review
A001337,C01869,B001,2024-07-17 0:00:00,IFTR,127320,Medium,Open
A001338,C01874,B002,2024-11-04 0:00:00,IFTR,5851882,Medium,Open
A001339,C02362,B002,2024-05-12 0:00:00,CTR,2831872,Medium,Closed
A001340,C01228,B008,2024-07-27 0:00:00,Structuring,5335700,High,Closed
A001341,C00034,B007,2025-07-11 0:00:00,IFTR,425617,Low,Open
A001342,C02358,B002,2023-06-23 0:00:00,Structuring,7841582,Medium,Open
A001343,C02887,B003,2024-06-05 0:00:00,Suspicious Activity,5106742,High,Open
A001344,C00440,B004,2023-07-24 0:00:00,Structuring,4011062,Medium,Closed
A001345,C02097,B007,2024-11-18 0:00:00,Structuring,2723404,Medium,Closed
A001346,C02570,B002,2024-12-03 0:00:00,Suspicious Activity,7585454,High,Open
A001347,C02550,B008,2025-11-22 0:00:00,IFTR,4192622,Medium,Open
A001348,C02208,B002,2025-12-04 0:00:00,IFTR,2821842,Medium,Closed
A001349,C01241,B008,2023-08-31 0:00:00,Suspicious Activity,7526715,High,Under Review
A001350,C02539,B002,2024-07-24 0:00:00,IFTR,5917523,High,Closed
A001351,C00888,B004,2023-02-16 0:00:00,Structuring,2592537,Low,Under Review
A001352,C01925,B004,2023-02-26 0:00:00,Suspicious Activity,9668340,High,Open
A001353,C01782,B002,2024-12-09 0:00:00,CTR,7077469,High,Under Review
A001354,C00150,B001,2025-03-08 0:00:00,IFTR,7100428,Low,Under Review
A001355,C00987,B007,2024-12-30 0:00:00,Structuring,5219762,Low,Under Review
A001356,C00740,B008,2023-09-08 0:00:00,CTR,7712822,High,Closed
A001357,C00420,B002,2025-03-14 0:00:00,CTR,8504168,Low,Open
A001358,C02892,B002,2025-04-22 0:00:00,Structuring,1473504,Medium,Under Review
A001359,C00585,B002,2024-04-15 0:00:00,Structuring,6578635,Medium,Open
A001360,C01501,B007,2025-03-21 0:00:00,Structuring,1104397,High,Under Review
A001361,C02538,B006,2024-08-23 0:00:00,Suspicious Activity,5957408,High,Open
A001362,C02699,B002,2025-06-18 0:00:00,CTR,7479303,Medium,Under Review
A001363,C01221,B004,2024-06-07 0:00:00,Suspicious Activity,6791374,High,Under Review
A001364,C02530,B001,2024-09-13 0:00:00,Suspicious Activity,7656362,Medium,Under Review
A001365,C00423,B007,2024-02-18 0:00:00,Suspicious Activity,2188476,Low,Open
A001366,C01981,B003,2024-04-20 0:00:00,Structuring,8724693,Low,Closed
A001367,C02745,B002,2025-09-18 0:00:00,Structuring,5534283,Medium,Open
A001368,C01936,B005,2025-09-12 0:00:00,Suspicious Activity,5251609,Medium,Under Review
A001369,C01510,B002,2023-03-18 0:00:00,Suspicious Activity,3830364,Medium,Open
A001370,C01866,B006,2024-01-12 0:00:00,Suspicious Activity,864672,Low,Under Review
A001371,C01376,B002,2023-09-12 0:00:00,IFTR,2671540,Low,Under Review
A001372,C02655,B007,2025-12-18 0:00:00,Suspicious Activity,4079569,Medium,Under Review
A001373,C00144,B001,2025-07-07 0:00:00,IFTR,6056483,Medium,Open
